user_id,partner_id,convo_id,pre_affect,pre_arousal,begin_affect,middle_affect,affect,arousal,overall_affect,end_affect,worst_affect,how_enjoyable,i_like_you,you_like_me,sex,politics,race,edu,employ,age,shared_reality,my_loneliness,your_loneliness
5f113ec4c304894ad573296c,5d961edc1b7e120012c4ca34,e12fed95-8f11-4255-b8c7-f5c0346b8e59,7,7,6,7,9,8,9,9,7,9,7,7,female,4,white,bachelors_degree,1,50,4.75,,2
5d3758292faa0d0016797c0f,5f26523b9e04df29fc462ea6,89e4bd51-11dd-4b48-a049-aefc8b0bc604,3,3,3,5,6,6,6,6,4,6,5,4,male,4,white,masters_degree,1,35,5.25,,1.666666667
5f26523b9e04df29fc462ea6,5d3758292faa0d0016797c0f,89e4bd51-11dd-4b48-a049-aefc8b0bc604,4,3,5,6,7,7,7,7,4,7,5,5,female,4,mixed,bachelors_degree,1,22,4.625,,1.666666667
5d42486206811e001ada5b4b,5dea961cf4c5e11bd9c4058c,20f92d63-d3aa-44bc-a593-2d50a720d30d,9,9,7,8,9,8,8,8,8,8,6,7,male,4,white,completed_high_school,1,44,6.125,,1
5dea961cf4c5e11bd9c4058c,5d42486206811e001ada5b4b,20f92d63-d3aa-44bc-a593-2d50a720d30d,7,3,7,7,7,4,5,8,5,6,5,2,female,6,asian,completed_high_school,4,24,5.625,,2
5e2bf2153a9311222d4892c6,5f517ddee960a93daa69b8bb,2fae6aa6-182c-4caf-84d3-09bd505cb5e1,9,9,9,9,9,9,9,9,9,9,7,7,male,6,black_or_african_american,some_college,7,20,7,1,1
5f517ddee960a93daa69b8bb,5e2bf2153a9311222d4892c6,2fae6aa6-182c-4caf-84d3-09bd505cb5e1,4,5,5,6,6,5,6,7,4,7,6,5,male,4,white,some_college,7,22,3.875,,1.333333333
5d378c6281077c001962a614,5d9bf6ef9bb6870364067287,52661f6d-1cce-49eb-bdeb-5ed40f19a273,5,6,5,5,5,7,5,6,4,6,4,4,female,6,white,bachelors_degree,1,30,3,2,2
5d9bf6ef9bb6870364067287,5d378c6281077c001962a614,52661f6d-1cce-49eb-bdeb-5ed40f19a273,6,6,6,7,7,6,8,9,5,8,6,6,male,3,asian,completed_high_school,2,20,5.25,,2
5bd63dfb860b840001dc249e,5ea8be59a6081b141edb65b7,bfa73b4c-5b45-4c17-9fe4-8b4f397654e6,6,5,6,7,8,3,8,8,3,9,7,5,female,4,hispanic_or_latino,bachelors_degree,1,25,5,2.666666667,2
5ea8be59a6081b141edb65b7,5bd63dfb860b840001dc249e,bfa73b4c-5b45-4c17-9fe4-8b4f397654e6,7,5,5,6,7,4,8,8,4,6,5,5,male,6,white,some_college,1,22,4.125,3,2.666666667
5ccd0f98bc4e160001c0d622,5e95eb91a72181035dd053f3,17dbcae3-0087-49c6-af7c-c92099e3377a,6,6,7,7,7,6,6,7,6,7,7,6,other_or_prefer_not_to_answer,6,white,some_college,7,49,3.875,1.333333333,1
5e95eb91a72181035dd053f3,5ccd0f98bc4e160001c0d622,17dbcae3-0087-49c6-af7c-c92099e3377a,5,5,,,,,,,,,,,,,,,,,,,
5aeffc6e0ccc2e000185aa28,5c270d8f2c45d400014909e8,eea72e55-2619-4699-8d66-529db67b1412,6,6,6,7,7,7,7,7,6,7,6,6,male,3,white,some_college,1,30,4.625,,2
5c270d8f2c45d400014909e8,5aeffc6e0ccc2e000185aa28,eea72e55-2619-4699-8d66-529db67b1412,7,4,5,7,7,7,8,7,7,7,6,6,female,3,hispanic_or_latino,some_college,7,31,3.375,,2
5e6a418620befe00096983d2,5e6fe3e20e34ca0aa955b116,c2bbe917-15c3-4d3b-98a4-866fcf48c303,5,7,5,7,6,7,8,8,5,7,7,6,female,4,white,masters_degree,4,47,3.875,2,2
5e6fe3e20e34ca0aa955b116,5e6a418620befe00096983d2,c2bbe917-15c3-4d3b-98a4-866fcf48c303,9,9,9,9,9,9,9,9,9,9,7,7,female,6,black_or_african_american,some_college,2,19,7,,2
5e79340b6d9a624e3f39586d,5eccfd5e040498000acbab5c,a578f247-68aa-4e9a-a1e9-6c66bbaba13b,8,6,8,8,8,8,9,8,7,9,7,7,male,2,mixed,bachelors_degree,1,42,6.5,1,1.666666667
5eccfd5e040498000acbab5c,5e79340b6d9a624e3f39586d,a578f247-68aa-4e9a-a1e9-6c66bbaba13b,6,6,6,9,9,6,9,9,7,9,7,6,female,3,white,doctoral_degree,1,36,5.375,1,1
5ef831c97dcd65573bbb0649,5f0c61f219803a07239a4269,a1a0b592-b2dc-4abe-bb4f-a29ecb6e88fa,6,8,6,7,8,7,7,7,5,8,7,6,male,4,white,bachelors_degree,2,23,4.375,2,2
5f0c61f219803a07239a4269,5ef831c97dcd65573bbb0649,a1a0b592-b2dc-4abe-bb4f-a29ecb6e88fa,9,5,9,8,6,4,6,8,9,6,5,4,female,4,black_or_african_american,completed_high_school,1,38,2.75,2,2
5c0023fb2213be0001c2cdde,5dea961cf4c5e11bd9c4058c,6fe76b71-8f31-4b6f-9347-557cf88d18a5,6,3,5,7,7,6,7,7,7,6,4,5,female,3,white,completed_high_school,7,30,4.375,,2
5dea961cf4c5e11bd9c4058c,5c0023fb2213be0001c2cdde,6fe76b71-8f31-4b6f-9347-557cf88d18a5,8,3,7,8,8,6,9,8,8,8,7,4,female,6,asian,completed_high_school,4,24,6.5,,2.333333333
5de59698a2db8951b9955ccb,5f60a93d6baab60522f3d1fa,566dee96-2aea-45e5-b75c-9cde9f601b16,8,6,8,8,8,7,7,9,9,9,7,7,male,6,hispanic_or_latino,bachelors_degree,1,35,5.875,2,1.333333333
5f60a93d6baab60522f3d1fa,5de59698a2db8951b9955ccb,566dee96-2aea-45e5-b75c-9cde9f601b16,5,4,6,4,4,6,4,4,3,5,6,5,female,6,white,some_college,1,30,4.375,3,2
5e67b5c4a027430517877069,5ed2fa0793788128b41df2cd,6e82e1a7-b912-409c-9a03-7dee3ece95f1,7,3,7,7,6,4,7,7,6,5,5,5,male,4,asian,bachelors_degree,1,30,5.625,,1.333333333
5ed2fa0793788128b41df2cd,5e67b5c4a027430517877069,6e82e1a7-b912-409c-9a03-7dee3ece95f1,2,2,3,5,7,6,7,6,3,8,6,6,male,6,white,some_college,1,32,4.875,,2
5d510396f6725b001a4fc025,5dd5bc3bd5cef8000b9861d5,00411458-8275-4b92-a000-d52187f03604,6,4,4,6,8,7,9,8,6,8,5,6,female,6,american_indian_or_alaska_native,some_college,7,22,4.875,,
5dd5bc3bd5cef8000b9861d5,5d510396f6725b001a4fc025,00411458-8275-4b92-a000-d52187f03604,7,7,6,6,8,8,8,7,5,7,6,5,male,4,white,bachelors_degree,1,30,5.625,,
5db6f5c8c5ffeb000ac7cfb2,5f935494c542c2119a47e3c4,69f68857-86f2-4357-9675-e4b2f62dad8d,7,5,7,7,7,6,7,7,7,6,5,4,female,2,asian,bachelors_degree,6,44,3.125,,2
5f935494c542c2119a47e3c4,5db6f5c8c5ffeb000ac7cfb2,69f68857-86f2-4357-9675-e4b2f62dad8d,6,3,6,7,8,6,7,7,5,7,6,6,male,6,white,some_college,7,20,2.75,,1
5f26378609aca228dcfd19fa,5f6388bf9ae5ad07ba1a0173,ead2e5ec-472b-4902-85ab-564b0636572f,5,5,8,5,6,7,8,7,7,5,4,5,female,2,prefer_not_to_say,some_college,1,20,5.875,,1.666666667
5f6388bf9ae5ad07ba1a0173,5f26378609aca228dcfd19fa,ead2e5ec-472b-4902-85ab-564b0636572f,7,7,7,7,5,6,6,6,5,6,4,4,female,4,white,associate_degree,2,44,3.875,,1.666666667
5db721e8e26da7000b6c7f85,5e63ff31e4e9bf183d956072,670a5595-30d2-4917-a91a-09ddd8f5f5dc,7,6,5,6,6,7,6,8,4,7,6,5,female,4,black_or_african_american,masters_degree,1,38,5.875,,
5e63ff31e4e9bf183d956072,5db721e8e26da7000b6c7f85,670a5595-30d2-4917-a91a-09ddd8f5f5dc,5,6,8,8,8,8,9,8,8,9,7,7,female,4,white,associate_degree,2,40,5.25,,
5f0b33e16edeb5429793f878,5f1ba4b61d8b7c3adf75d9e0,f0f5978d-e055-4887-a480-a6a75546ec28,3,3,5,6,6,6,6,6,5,6,5,5,other_or_prefer_not_to_answer,6,white,bachelors_degree,4,53,4.5,,1.666666667
5f1ba4b61d8b7c3adf75d9e0,5f0b33e16edeb5429793f878,f0f5978d-e055-4887-a480-a6a75546ec28,5,2,5,6,6,4,6,6,4,6,4,3,female,6,mixed,some_college,6,24,5.125,,3
55a43cf3fdf99b02ff6cb0b4,5a3dfbbcdaea400001ac1adc,248e9787-661a-4b8a-90e9-6dab547ca69d,5,4,5,7,7,7,7,7,5,7,6,4,female,6,mixed,masters_degree,1,44,5,,1
5a3dfbbcdaea400001ac1adc,55a43cf3fdf99b02ff6cb0b4,248e9787-661a-4b8a-90e9-6dab547ca69d,7,6,6,8,6,6,7,6,4,6,5,5,female,3,white,bachelors_degree,1,43,3.125,,2
5b997597caaef400011da16d,5e51dfe3618c57215938d7b7,84d515cd-f635-4cfd-96f1-86cc78963b9a,6,6,6,7,7,7,7,8,7,9,7,6,male,4,white,some_college,7,38,5.75,1.333333333,1.666666667
5e51dfe3618c57215938d7b7,5b997597caaef400011da16d,84d515cd-f635-4cfd-96f1-86cc78963b9a,5,5,7,7,9,7,9,8,7,9,7,7,male,6,asian,bachelors_degree,3,25,6.25,2,1
5cf480e61e7dd30001eee4c1,5e4589f0dc89f106ff742885,d70e5a84-c195-4832-8862-07f85cda138a,7,4,6,6,7,6,6,7,4,7,5,5,female,4,white,masters_degree,1,37,3.25,,2.333333333
5e4589f0dc89f106ff742885,5cf480e61e7dd30001eee4c1,d70e5a84-c195-4832-8862-07f85cda138a,7,7,7,8,8,8,8,8,7,8,6,6,male,3,white,some_college,1,39,6.375,2,1
5d8d821215875e001482ece7,5fa41b6733b31601ac3f79c5,05d984c2-1a2e-4bb2-8f4d-98c81fde6664,4,4,5,7,7,6,7,7,6,7,6,6,female,4,asian,some_college,7,22,5.625,2.333333333,1
5fa41b6733b31601ac3f79c5,5d8d821215875e001482ece7,05d984c2-1a2e-4bb2-8f4d-98c81fde6664,5,6,5,6,6,6,7,7,6,7,6,5,female,4,white,masters_degree,1,40,4.5,2,1
5f04797c88d91307286d6379,5f4e391f5dbb441153a43289,8013339f-3154-4547-a791-42df23095ceb,7,7,7,7,7,4,7,8,6,8,6,5,male,3,white,masters_degree,1,34,5.125,1.333333333,1.666666667
5f4e391f5dbb441153a43289,5f04797c88d91307286d6379,8013339f-3154-4547-a791-42df23095ceb,9,3,9,9,9,1,9,9,9,6,5,4,female,4,black_or_african_american,masters_degree,1,22,5.125,2.333333333,1.333333333
5db6f5c8c5ffeb000ac7cfb2,5f1d266c6f7d7f62a219fade,d5d67a5a-4b95-479f-a4a8-cb86ae7aea54,6,3,5,6,5,6,5,5,5,3,4,1,female,2,asian,bachelors_degree,6,44,2.875,,2
5f1d266c6f7d7f62a219fade,5db6f5c8c5ffeb000ac7cfb2,d5d67a5a-4b95-479f-a4a8-cb86ae7aea54,9,5,8,9,9,6,9,9,8,8,6,6,male,1,white,some_college,1,38,2.125,,1
5d30a875ad3457001743fbc9,5eba7dd788044a040e7d8d60,3c923944-0979-45d1-8396-a72dd9ec55d2,7,7,7,8,7,7,8,8,6,7,5,5,male,2,white,masters_degree,1,48,4.125,1,1.666666667
5eba7dd788044a040e7d8d60,5d30a875ad3457001743fbc9,3c923944-0979-45d1-8396-a72dd9ec55d2,6,5,6,6,7,6,7,7,6,7,6,6,female,6,white,some_college,2,37,4.625,,1
5e097142864020244036e40d,5e9bc5c73a47a40d4ddc16d5,889978ac-40cd-4dc0-bb79-39334f6037e2,7,3,9,8,8,3,8,8,5,7,5,5,male,4,mixed,bachelors_degree,3,27,4.625,,
5e9bc5c73a47a40d4ddc16d5,5e097142864020244036e40d,889978ac-40cd-4dc0-bb79-39334f6037e2,5,4,5,6,6,5,6,6,4,7,6,4,female,6,white,bachelors_degree,1,23,4.375,,
5be8de2ed3560900015c743a,5f195ead0ccbf2018572a26f,c2ed5c73-0d63-4f92-86a0-0644cac96c10,6,4,4,6,8,8,8,8,5,8,7,6,female,6,white,masters_degree,1,54,3.75,,2.333333333
5f195ead0ccbf2018572a26f,5be8de2ed3560900015c743a,c2ed5c73-0d63-4f92-86a0-0644cac96c10,6,2,6,7,7,5,7,7,6,7,7,6,male,6,asian,some_college,7,30,4.875,1,1
5f0e50c3a8d93519188a7525,5f612984e5033f09587f0faf,34228312-a473-483c-bfad-3bc9b7bdc818,6,6,6,6,6,7,6,6,6,7,6,6,male,6,white,professional_degree,1,35,4.5,,1.666666667
5f612984e5033f09587f0faf,5f0e50c3a8d93519188a7525,34228312-a473-483c-bfad-3bc9b7bdc818,8,5,8,7,8,5,7,8,6,7,5,4,female,3,mixed,associate_degree,1,27,4.5,2,1.666666667
5ed1247740e3ed03a7b6bff5,5edf2043d53fce1c797d9f5d,571a07dc-20ed-4983-ba2d-a6a9461065ec,6,7,5,7,7,6,7,6,7,8,6,5,male,4,black_or_african_american,masters_degree,1,29,4.25,2,1
5edf2043d53fce1c797d9f5d,5ed1247740e3ed03a7b6bff5,571a07dc-20ed-4983-ba2d-a6a9461065ec,5,5,5,7,7,7,7,7,7,8,7,5,male,6,white,some_college,1,32,5.125,2.666666667,2
5c2d2bedbe01f100013be5c7,5ea1fcf9dfd09210e8645727,9b1390e1-e5fd-4288-8a6c-09d0aaf970e9,4,7,7,6,6,6,7,7,5,8,7,7,male,6,asian,masters_degree,2,28,5.25,,
5ea1fcf9dfd09210e8645727,5c2d2bedbe01f100013be5c7,9b1390e1-e5fd-4288-8a6c-09d0aaf970e9,5,2,4,6,7,7,8,7,5,8,7,5,male,2,asian,bachelors_degree,3,26,6.5,,
5a79de1faa46dd00016b3a60,5c75471e5eb59f000131c7a4,92a95acb-06cf-48b6-bc49-c78d972b64d0,4,4,6,8,8,5,8,8,7,9,7,5,female,4,white,completed_high_school,2,23,5.625,,1
5c75471e5eb59f000131c7a4,5a79de1faa46dd00016b3a60,92a95acb-06cf-48b6-bc49-c78d972b64d0,7,5,6,8,8,8,9,9,5,9,7,7,female,6,white,masters_degree,1,37,4.625,2,1
5bf5f40635087500014257fe,5ea523b2a7782138712c7e1b,b11a682b-5a1e-4d87-81d5-107b699fe12b,7,6,7,8,8,8,8,8,6,9,6,6,female,3,white,professional_degree,1,37,5.75,,1.666666667
5ea523b2a7782138712c7e1b,5bf5f40635087500014257fe,b11a682b-5a1e-4d87-81d5-107b699fe12b,6,7,7,8,9,9,8,9,7,8,7,6,female,6,hispanic_or_latino,professional_degree,1,38,5.375,2.333333333,2
5e5ca080bb37ff47b09dd4cc,5f6e7ce18d7ea83c39acc2d5,1fdf2fcf-746c-446e-a3fa-d70fbbf3e2c6,3,1,5,7,8,6,7,8,6,9,7,7,female,2,asian,bachelors_degree,1,25,4.5,1,2
5f6e7ce18d7ea83c39acc2d5,5e5ca080bb37ff47b09dd4cc,1fdf2fcf-746c-446e-a3fa-d70fbbf3e2c6,7,7,7,8,8,8,8,8,7,8,6,5,male,4,asian,bachelors_degree,1,25,4.25,2,1.666666667
5eab81a183d00517ecc69645,5eb4d812d25d2534cacd8c68,ce044258-3886-4f26-a670-d32aeeec6df9,6,3,4,7,7,6,7,7,2,7,6,6,female,6,white,completed_high_school,7,19,4.625,2.666666667,2
5eb4d812d25d2534cacd8c68,5eab81a183d00517ecc69645,ce044258-3886-4f26-a670-d32aeeec6df9,5,5,5,6,7,7,7,7,6,7,6,5,female,3,white,bachelors_degree,7,22,4.75,2,1
56df9a836b4093000bd896c7,5e7e70c583c34c53f6c643db,c5972417-388c-4b2a-9218-543268c3ee9a,5,3,6,6,7,5,7,8,7,7,6,4,female,3,black_or_african_american,bachelors_degree,1,35,3.125,3,1
5e7e70c583c34c53f6c643db,56df9a836b4093000bd896c7,c5972417-388c-4b2a-9218-543268c3ee9a,7,5,7,9,7,6,8,7,6,8,7,4,female,6,white,masters_degree,1,40,4.875,,2
5d36600685d1d50001affacb,5e1545d9b1fb05b6369d13e8,6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b,6,4,7,8,8,6,9,8,7,9,6,5,male,4,white,some_college,1,51,5.375,,2
5e1545d9b1fb05b6369d13e8,5d36600685d1d50001affacb,6f768eb2-a9d7-4a8e-9ae5-fddb6675a40b,6,4,6,9,9,8,9,9,8,9,7,6,female,6,hispanic_or_latino,bachelors_degree,1,45,6.625,,1.666666667
5d2c54fadc093b001983dc57,5f9b44bb3e13ec35fc8894d0,624f744d-408e-4207-a725-f98a57340d90,9,7,9,7,9,7,7,9,6,9,7,7,female,6,white,bachelors_degree,1,31,5.5,,1.333333333
5f9b44bb3e13ec35fc8894d0,5d2c54fadc093b001983dc57,624f744d-408e-4207-a725-f98a57340d90,4,4,5,6,6,6,7,7,5,7,5,5,female,4,white,bachelors_degree,1,34,4.625,,2
5ebea06f9d56a105c10f6315,5f4d92a4584ab6064be44ce5,de1cb6f3-2285-4cd6-bb5c-81923d0c7f6b,5,4,6,7,7,7,8,8,6,8,6,6,male,3,white,some_college,1,36,6.125,,1
5f4d92a4584ab6064be44ce5,5ebea06f9d56a105c10f6315,de1cb6f3-2285-4cd6-bb5c-81923d0c7f6b,8,4,8,8,8,7,8,8,8,8,7,6,female,6,white,bachelors_degree,1,21,5.5,,1
5c6c90bcf4dc2c0001e8d6d1,5e8b50db95c6e00171fc6151,ac70f2fe-8432-4ccf-b995-6373cc32b9be,3,8,9,9,7,8,9,9,8,9,7,6,female,3,white,bachelors_degree,6,39,4.75,,
5e8b50db95c6e00171fc6151,5c6c90bcf4dc2c0001e8d6d1,ac70f2fe-8432-4ccf-b995-6373cc32b9be,1,1,9,9,9,1,9,9,9,9,7,7,male,2,black_or_african_american,some_college,3,49,7,,
5ebb26803576b50eb12d87d9,5f1cc717981bb7584655fe62,db7337ea-fda0-4fa5-bb7c-bb12297a6f9a,5,5,5,6,6,7,6,6,6,6,6,6,female,6,white,professional_degree,1,25,4.375,,1
5f1cc717981bb7584655fe62,5ebb26803576b50eb12d87d9,db7337ea-fda0-4fa5-bb7c-bb12297a6f9a,6,6,6,7,8,6,7,7,7,8,6,6,male,4,white,bachelors_degree,1,37,5,,2
5ac53209fa3b4e0001736f22,5e6139a2941dfb03f8bf1852,96f6db82-38b2-491f-a7d4-83a3a2c29c8f,7,7,8,8,8,9,9,9,9,9,7,6,female,6,white,bachelors_degree,1,45,5,1,1
5e6139a2941dfb03f8bf1852,5ac53209fa3b4e0001736f22,96f6db82-38b2-491f-a7d4-83a3a2c29c8f,6,2,7,5,7,7,7,7,6,7,6,6,female,3,other,bachelors_degree,1,24,5,2,1.333333333
5d0ef1db991536001911cbf0,5d96203d74f4a000159a8c58,e7b266e9-d36e-4e2e-b6f5-3adde88c8f27,5,4,6,6,6,7,5,6,4,5,5,4,female,6,white,some_college,3,19,4.125,,1.666666667
5d96203d74f4a000159a8c58,5d0ef1db991536001911cbf0,e7b266e9-d36e-4e2e-b6f5-3adde88c8f27,4,4,6,7,6,6,8,7,5,7,6,6,male,3,white,masters_degree,1,48,5.5,,1.333333333
5afa5252672ea800010d97e6,5ec453f93ba6b432bdf01d58,071cf0a9-87b3-4bd5-a6ca-f0798227e8e3,5,4,3,6,6,6,6,7,5,8,7,5,female,6,white,masters_degree,1,33,3.625,,2
5ec453f93ba6b432bdf01d58,5afa5252672ea800010d97e6,071cf0a9-87b3-4bd5-a6ca-f0798227e8e3,4,5,6,6,6,6,6,6,3,7,5,4,female,6,white,masters_degree,1,28,5.5,,1.333333333
5ca6bbf13b5fcf00100996e9,5f6b9e2aab8b000def48cc53,4e3233b7-5d89-47e9-a795-25452f99a1c9,9,9,9,9,9,9,9,9,9,9,7,7,male,3,white,associate_degree,1,55,4.5,1,2
5f6b9e2aab8b000def48cc53,5ca6bbf13b5fcf00100996e9,4e3233b7-5d89-47e9-a795-25452f99a1c9,7,5,6,7,8,6,8,8,4,7,6,5,female,4,white,associate_degree,7,50,3.375,,1
5d5dc2d37bfc8400013b653c,5f5127e45185c93094565dcd,9ac941a3-3b04-4bb0-8cb1-d6dcc2583b93,5,5,8,8,8,8,8,8,9,9,7,7,female,3,hispanic_or_latino,some_college,2,19,7,,1
5f5127e45185c93094565dcd,5d5dc2d37bfc8400013b653c,9ac941a3-3b04-4bb0-8cb1-d6dcc2583b93,4,2,7,5,9,6,9,9,4,9,7,6,female,4,white,bachelors_degree,1,33,6.25,,1
5cc93712f2915d00148a0602,5f4d92a4584ab6064be44ce5,024c9be7-c98d-4a2e-b4a9-7884d0b0f626,7,6,6,7,9,8,9,8,6,9,7,6,male,4,white,bachelors_degree,1,30,4.75,2,1.333333333
5f4d92a4584ab6064be44ce5,5cc93712f2915d00148a0602,024c9be7-c98d-4a2e-b4a9-7884d0b0f626,8,2,8,8,8,5,8,8,8,8,7,7,female,6,white,bachelors_degree,1,21,5.75,,1
5cd8d86210887400182db201,5f6cefecb8137d13565d8c33,6ce9f678-15c4-424c-bf3f-b4e2f47a8818,9,9,,,,,,,,,,,,,,,,,,,
5f6cefecb8137d13565d8c33,5cd8d86210887400182db201,6ce9f678-15c4-424c-bf3f-b4e2f47a8818,6,4,6,6,7,7,7,7,4,7,7,5,female,6,white,some_college,7,19,4.5,1.333333333,1.666666667
5efabf3ac16df890cee2b41e,5efe907ba8384039f55a9625,945a995a-96fc-4f11-a508-5aab151aac05,3,3,7,7,7,7,7,8,5,8,6,6,male,3,asian,some_college,1,20,6,,1
5efe907ba8384039f55a9625,5efabf3ac16df890cee2b41e,945a995a-96fc-4f11-a508-5aab151aac05,5,7,9,9,9,8,9,9,9,9,7,6,male,3,other,bachelors_degree,7,38,6.125,,1
5f29dfe7512c2817f7957e1a,5f712c16875f0375275c57d5,f741836c-f520-444e-a920-2c376d82f791,9,3,7,9,9,6,9,9,6,8,7,6,female,4,black_or_african_american,bachelors_degree,1,22,4.125,1.333333333,1
5f712c16875f0375275c57d5,5f29dfe7512c2817f7957e1a,f741836c-f520-444e-a920-2c376d82f791,5,5,5,6,6,6,6,6,5,6,7,4,male,6,white,bachelors_degree,2,27,4.75,2.333333333,2
5c91c693765dad0016f8495c,5cf6231511ba980001e3aa3d,bd255963-943c-4f04-a18a-cbc402817dd8,8,7,8,8,8,8,8,8,8,8,6,6,male,6,other,bachelors_degree,1,43,5.5,,1
5cf6231511ba980001e3aa3d,5c91c693765dad0016f8495c,bd255963-943c-4f04-a18a-cbc402817dd8,5,5,5,6,7,7,7,7,5,7,6,5,female,6,white,bachelors_degree,1,40,4.125,,2
571cea664ca277001153c045,5f612984e5033f09587f0faf,be833fa5-7aee-4eb7-a004-ce74a2918492,8,7,8,9,8,8,9,9,8,9,7,5,male,4,white,some_college,1,45,4.5,,2
5f612984e5033f09587f0faf,571cea664ca277001153c045,be833fa5-7aee-4eb7-a004-ce74a2918492,8,7,7,7,7,7,8,7,7,7,5,4,female,3,mixed,associate_degree,1,27,3.5,,1
58043bb3bd8a970001fdef44,5e8408d21d9287000cae48bc,1ec76fe8-2893-4a25-878c-d37b8e949dc7,5,6,5,8,8,4,7,8,5,8,7,7,male,3,white,bachelors_degree,1,35,5.125,,2
5e8408d21d9287000cae48bc,58043bb3bd8a970001fdef44,1ec76fe8-2893-4a25-878c-d37b8e949dc7,5,4,5,6,6,5,6,6,5,6,5,5,female,2,white,some_college,3,28,4.875,2,1.666666667
5e4b0189cdf5a6011838a6a2,5f4a4da1575d605c43bef871,a486867c-c6b4-47c1-a43a-8ceba0eb03f6,9,7,7,9,9,8,9,9,8,7,7,6,male,4,white,bachelors_degree,1,39,5.25,,1.333333333
5f4a4da1575d605c43bef871,5e4b0189cdf5a6011838a6a2,a486867c-c6b4-47c1-a43a-8ceba0eb03f6,9,9,9,9,9,9,9,9,9,9,7,7,female,2,white,some_college,1,62,3.75,,1
5d0a731abf09e10001c3f3d8,5eeaae5f4c86581c32bf9a82,2c92dd3e-6e7a-4968-871d-5674790e7a74,7,6,6,7,8,7,8,8,5,8,5,5,female,6,mixed,masters_degree,1,31,5,1.333333333,2
5eeaae5f4c86581c32bf9a82,5d0a731abf09e10001c3f3d8,2c92dd3e-6e7a-4968-871d-5674790e7a74,6,6,6,6,7,6,6,5,5,6,5,5,male,4,hispanic_or_latino,bachelors_degree,2,23,4.625,,1
5d81611eb54787000140f73a,5df9d7c2451be5738da84e4d,1e3c22d6-422c-4921-8892-e31e09f9a2f6,5,4,,,,,,,,,,,,,,,,,,,
5df9d7c2451be5738da84e4d,5d81611eb54787000140f73a,1e3c22d6-422c-4921-8892-e31e09f9a2f6,5,5,5,8,9,8,9,9,5,9,7,7,male,6,white,bachelors_degree,1,32,4.625,,
5a79f14a8fe2dc00010593eb,5dab7683c514d8001730ae4e,59bb81e4-9c3c-4b4d-8343-5f7c5f3ab9d5,4,3,6,5,7,6,6,6,3,6,5,4,female,4,white,bachelors_degree,3,30,4.75,2,1.333333333
5dab7683c514d8001730ae4e,5a79f14a8fe2dc00010593eb,59bb81e4-9c3c-4b4d-8343-5f7c5f3ab9d5,9,4,8,7,6,4,7,7,4,7,5,5,female,2,white,masters_degree,6,54,4.25,,2
5850d667b64b9e00017cb722,5f7650394e4cec0eb873e182,20bc98a3-efaa-4657-8448-f731bdec47cb,6,6,6,7,7,7,8,8,6,9,7,7,male,4,white,completed_high_school,5,59,6.375,2.333333333,1
5f7650394e4cec0eb873e182,5850d667b64b9e00017cb722,20bc98a3-efaa-4657-8448-f731bdec47cb,5,5,,,,,,,,,,,,,,,,,,2.666666667,
5a0f7d84ff266c0001d209cc,5efbbac9041ae7163c083d36,ac88fef5-eecc-4a97-aa42-623c9ee62272,7,3,7,9,8,5,9,9,7,9,7,7,female,4,white,some_college,1,44,4.125,1.333333333,1
5efbbac9041ae7163c083d36,5a0f7d84ff266c0001d209cc,ac88fef5-eecc-4a97-aa42-623c9ee62272,7,6,5,7,7,4,6,4,4,8,6,5,male,6,white,some_college,1,21,4.625,1.666666667,1.333333333
5c7c1b0dda78bc0001257fa2,5e24251b3e33586a5802206f,af161134-b61c-4625-a31d-f05538d21909,7,6,7,7,8,7,9,8,7,7,6,5,female,6,white,bachelors_degree,1,26,5.625,1,1
5e24251b3e33586a5802206f,5c7c1b0dda78bc0001257fa2,af161134-b61c-4625-a31d-f05538d21909,8,5,7,7,7,6,7,7,7,7,5,4,male,4,white,associate_degree,2,42,4,,2
5c35101dbef9a20001e323f2,5ea9c6541eb4f0121a911e1a,4b52c90e-e486-4276-a029-7fba4861396d,5,1,5,7,9,1,9,9,9,6,4,4,male,3,hispanic_or_latino,some_college,1,28,4.25,,1.333333333
5ea9c6541eb4f0121a911e1a,5c35101dbef9a20001e323f2,4b52c90e-e486-4276-a029-7fba4861396d,8,7,7,7,7,6,8,8,5,7,5,5,male,3,asian,bachelors_degree,1,21,6.25,,1
5ef6bb87b83f3b000a3f04ae,5f7e700fa9c86614bbb5343a,dbab57c7-0154-4191-be76-5d7f60a0618e,7,7,7,9,9,9,9,9,9,9,7,7,male,4,white,masters_degree,1,38,5.75,,1
5f7e700fa9c86614bbb5343a,5ef6bb87b83f3b000a3f04ae,dbab57c7-0154-4191-be76-5d7f60a0618e,7,7,8,8,9,9,9,8,8,9,7,7,female,4,hispanic_or_latino,bachelors_degree,1,25,6,,1
5bf336d965825d00017cf3c2,5eaabf0113401e01e554cd32,f9d2c20b-1c2e-4393-be19-675aba485e5d,8,2,8,8,9,9,9,9,5,9,7,4,male,2,white,professional_degree,1,34,4.25,2.666666667,2
5eaabf0113401e01e554cd32,5bf336d965825d00017cf3c2,f9d2c20b-1c2e-4393-be19-675aba485e5d,5,3,3,4,5,4,6,5,4,6,5,4,male,4,asian,bachelors_degree,2,22,2,2,2
